Rainfall_30m.tif,Geomorphology_30m.tif_2,LULC_30m.tif_7,Elevation_30m.tif,Soil_30m.tif_3808.0,Soil_30m.tif_3695.0,Dis2Roads_30m.tif,Geomorphology_30m.tif_3,Soil_30m.tif_3743.0,Dis2stream_30m.tif,Stream_Density_30m.tif,Geomorphology_30m.tif_6,LULC_30m.tif_8,Lithology_30m.tif_4,TWI_30m.tif,Slope_30m.tif,LULC_30m.tif_6,LULC_30m.tif_2,SPI_30m.tif,Lithology_30m.tif_2
-1.8258826061086957,False,False,0.0201485880098078,False,False,0.334264000787019,True,True,1.8188606447977211,-1.460534690471503,False,False,True,-0.6208091149067297,-0.6208091149067297,False,False,-1.1081574986423963,False
-1.5958078776706774,False,False,-1.095370889072156,True,False,-0.2166089176200566,True,False,1.757945613192177,-1.4346155510352998,False,False,True,0.1778395789608833,0.1778395789608833,True,False,0.400030892736933,False
-1.6057078906932654,False,False,0.3919884137037958,True,False,-0.9933646193058928,True,False,1.8915687029422268,-1.466900657867756,False,False,True,0.0978745853169782,0.0978745853169782,False,False,1.1285648001295958,False
0.2045164869627712,False,False,-1.839050540460132,True,False,-0.8618496579874587,True,False,-0.8030942052865553,0.7642460032663608,False,False,False,0.6041249342103892,0.6041249342103892,False,False,0.6693802751717524,False
0.2051505425670435,False,False,-0.35169123768418,True,False,-0.7499909996643381,True,False,-0.9286263059555704,0.7327992331968688,False,False,False,-1.4745406425051495,-1.4745406425051495,False,False,-1.0700717692578678,False
0.192486921668892,False,False,-0.723531063378168,True,False,-0.369607978416843,False,False,-0.3967892298466036,1.47752960354273,False,False,False,0.0476930147292998,0.0476930147292998,False,False,0.7384567664751444,False
0.1707541192295509,False,False,1.1356680650917717,True,False,-0.9769525854923756,False,False,-0.0634624459480223,-0.4083561054842943,False,False,False,-1.254824195059007,-1.254824195059007,False,False,-1.2822448174711176,False
0.186723574864927,False,False,-1.095370889072156,True,False,-0.5113074756928434,False,False,-0.7913147348019539,-0.4353945506483091,False,False,False,-1.5294339615771273,-1.5294339615771273,False,False,0.6303523467013002,False
0.3097391077056721,False,False,-0.35169123768418,False,False,2.461343189683406,True,True,-0.3889902762029073,0.2932145708518648,False,False,True,-1.395842052699108,-1.395842052699108,False,False,-1.153290043794856,False
-0.4838842418891728,False,False,0.0201485880098078,True,False,-0.0578827191940794,False,False,-0.9972820915323786,2.068322097422766,False,False,False,-0.9191193617004978,-0.9191193617004978,False,False,-1.1644334578488675,False
-0.7074872303650699,False,False,0.7638282393977837,False,True,1.493284870420556,False,False,-0.7545472337250995,0.8152804326274654,False,False,False,-0.9991131806832768,-0.9991131806832768,False,False,-1.348706301188606,False
0.0096427765598364,False,False,-0.35169123768418,True,False,-0.9017886880658792,False,False,0.634647291683196,0.7487226593517071,False,False,False,-0.1876561624866185,-0.1876561624866185,False,False,-1.4720828858785522,False
-1.0420630679966456,False,False,-0.723531063378168,True,False,-0.3822693546300886,False,False,-0.3107242357642974,-0.804334098574946,False,False,False,1.2184683927754754,1.2184683927754754,False,False,1.3126168388691883,False
-0.8294445462663005,False,False,0.0201485880098078,False,False,-0.434284716535841,False,True,-0.1113830240897941,0.7058797417390624,False,False,False,0.0564610139367717,0.0564610139367717,False,False,0.3729612017615025,False
1.2443326957380607,False,False,0.3919884137037958,False,False,-0.1021402706583615,True,False,0.0707512828196495,-0.1917917418623597,False,False,True,-0.5201409984610839,-0.5201409984610839,True,False,0.6303523467013002,False
0.3955377629689217,False,False,1.1356680650917717,False,True,0.0796183939355834,False,False,2.9371196697652717,-1.466900657867756,False,False,False,-0.8381440478921678,-0.8381440478921678,False,False,-1.0161554490179965,False
-0.0508417552990142,True,False,1.1356680650917717,False,True,0.1458852339418008,False,False,-0.0748896318647179,-0.5203643687095035,False,False,False,-0.789927059515766,-0.789927059515766,False,False,0.4717439467131339,False
2.4321855833412167,False,False,-1.4672107147661435,False,False,-0.0556094967301433,False,False,-0.9286263059555704,-0.9913411436171848,False,False,False,0.1844197190228867,0.1844197190228867,False,False,0.6159199041810344,False
-0.0577332837988369,False,True,1.1356680650917717,True,False,-0.7109530191963908,True,False,0.5569793473267233,-1.4037197116137468,False,False,True,0.2228329070648566,0.2228329070648566,False,False,-1.1370030406932483,False
0.4789357525302287,False,False,1.5075078907857595,False,True,0.5958015930168585,False,False,1.5201488136331531,-1.2934884532458466,False,False,False,-0.5447982888798298,-0.5447982888798298,False,False,-1.153290043794856,False
0.3843915027240568,False,True,-0.723531063378168,False,False,-0.9417277181443,False,False,0.1097591379394439,0.4391393278797778,False,False,False,-0.1019853443075913,-0.1019853443075913,False,False,1.2488802988252916,False
1.0052849872990046,True,True,0.0201485880098078,False,False,-0.9816667482227204,False,False,-0.2296870810116961,-1.1541267279034455,False,False,False,2.7009030161182075,2.7009030161182075,False,False,-1.1644334578488675,False
0.3918514948693488,False,False,-0.723531063378168,True,False,-0.8019411128698278,False,False,0.4105800837498403,0.7663629967491743,False,False,False,1.090602374690551,1.090602374690551,False,False,-1.1311353241909063,False
1.689422238810826,False,False,-0.35169123768418,False,False,-0.5905231762230482,False,False,0.0773509330734847,-0.7190071134048673,False,False,False,0.3928180006800929,0.3928180006800929,False,False,0.8340677241135132,False
-1.6907894072039955,False,True,2.251187542173735,True,False,-0.7811409770009075,False,False,-0.7060002621636436,-0.3661432217780049,False,False,False,-1.1092003349291013,-1.1092003349291013,False,False,-1.1202997517601527,False
0.0182222048066223,False,False,-0.35169123768418,False,False,1.192760407850375,True,True,-0.7545472337250995,0.643383070942735,False,False,False,-1.002088083058958,-1.002088083058958,False,False,0.8041255991680321,False
-0.0575671175023422,False,True,-0.35169123768418,True,False,0.2352050979256493,True,False,-0.0903498550734234,0.06675287638509,False,False,True,-0.0050213635341096,-0.0050213635341096,False,False,0.2303720382223591,False
-0.8511992126919093,False,False,-0.35169123768418,False,False,-0.7377856330474469,False,True,-0.3176244896719971,0.2188724058433821,False,False,False,0.065925280445446,0.065925280445446,False,False,0.8070782602456154,False
1.9749090542728,False,False,-0.723531063378168,False,False,-0.6728531817781059,False,False,-0.0697935431100693,-0.7449840019250623,False,False,False,-1.258920259786123,-1.258920259786123,False,False,0.5189668723000508,False
-0.6565004141798328,False,False,-0.723531063378168,True,False,-0.7536866112915289,True,False,-0.7545472337250995,-0.7660474521493372,False,False,False,-0.8134666912154286,-0.8134666912154286,False,False,1.5600116964990225,False
-0.4686450433978619,False,False,0.7638282393977837,False,True,3.3695537434398286,False,False,-0.0851673433855952,-0.0117625365261836,False,False,False,0.8755885981358349,0.8755885981358349,False,False,-1.2603458780394436,False
0.434490641063456,True,False,-0.35169123768418,False,False,-0.0982450938906442,False,False,-0.608906319040732,1.4079018301783606,False,False,False,0.5281900733030522,0.5281900733030522,False,False,-1.2707131031877477,False
0.2991919206869078,False,False,-0.723531063378168,True,False,-0.96169723318351,False,False,-0.8599705203787625,1.453914500698204,False,False,False,2.2958238734244008,2.2958238734244008,False,False,0.5553485151587239,False
-1.49490120783444,True,False,0.0201485880098078,True,False,-0.8509861759886349,False,False,0.328681366430241,0.3335841693459651,False,False,True,1.268658244675955,1.268658244675955,False,False,1.4103069106794088,False
0.2024525266506416,False,False,-0.723531063378168,True,False,-0.5818228348990194,False,False,-0.4147184327949087,0.1481704537377405,False,False,True,-1.026814490588577,-1.026814490588577,False,False,-1.2707131031877477,False
1.961370873920356,False,False,0.0201485880098078,False,False,-0.7161309464083095,False,False,-0.3176244896719971,-0.8975385730085932,False,False,False,-0.1088878185456447,-0.1088878185456447,False,False,0.5408113324070143,False
-1.7691236975251297,False,False,0.0201485880098078,True,False,-0.9769525854923756,True,False,-0.7019823859233394,-1.0154644580033418,False,False,True,2.233422907254223,2.233422907254223,False,False,1.795165476853632,False
1.6301358534041763,False,False,0.0201485880098078,False,False,0.7079203116951377,False,False,-0.7545472337250995,0.3997544059814161,False,False,False,-0.9050417669252931,-0.9050417669252931,False,False,-1.19107040087396,False
-1.4096404066353112,False,False,3.366707019255699,False,False,-0.7267594152647493,True,True,1.970443111445889,-1.466900657867756,False,False,True,-1.7595222755661564,-1.7595222755661564,False,False,-0.8498405138473348,False
0.05855688683858,False,False,1.5075078907857595,False,True,-0.5728467507800461,False,False,-0.1180590228320262,-0.7830065022750698,False,False,False,-0.9068572855057434,-0.9068572855057434,False,False,-1.2822448174711176,False
0.1016639223404648,False,False,-0.723531063378168,True,False,-0.3379597179642275,False,False,-0.7060002621636436,0.5028940775522521,False,False,False,0.6292574445803856,0.6292574445803856,False,False,-1.207465025077824,False
-1.3808061814274757,False,False,0.7638282393977837,False,False,0.5575018248053074,True,True,2.0750164408978717,-1.466900657867756,False,False,True,-0.9660710610311406,-0.9660710610311406,False,False,-1.0421409036879308,False
2.7678546202904784,False,False,0.0201485880098078,False,False,1.1432222620100612,False,False,2.23027015374749,-1.466900657867756,False,False,False,0.2424405077337137,0.2424405077337137,False,False,0.3125787155534696,False
0.6819603570471672,True,False,0.3919884137037958,False,False,-0.6485444656591169,False,False,-0.0697935431100693,-1.3687984462624323,False,False,False,-0.474133209536259,-0.474133209536259,False,False,-1.0912416425991485,False
0.4155476832831279,False,False,-0.35169123768418,True,False,1.0250502840855282,False,False,0.6252329205725143,-0.659298090202213,False,False,True,-0.9979654225771984,-0.9979654225771984,False,False,0.1631245912160368,False
-0.1139412199260193,False,False,0.3919884137037958,False,True,1.2800053144121806,False,False,0.0674360991028931,-0.0716192765177092,False,False,False,-0.4308840533176223,-0.4308840533176223,False,False,-1.0361756491311744,False
-0.2577843861708234,False,False,-0.35169123768418,False,False,-0.2688318483985628,False,True,-0.8599705203787625,0.6415347368915777,False,False,False,-0.1275529421128149,-0.1275529421128149,False,False,0.5102241496215998,False
-1.8915926307066733,False,False,0.3919884137037958,True,False,-0.680366573676129,False,False,-0.1966249261565015,-0.6257327966986959,False,False,False,-0.8650122895786675,-0.8650122895786675,False,False,1.0244024340702502,False
-1.498403818448791,False,False,1.1356680650917717,False,False,0.3411581800818718,True,True,0.1108231770927467,-0.5806838424430838,False,False,True,0.4911066729932543,0.4911066729932543,False,False,-1.2135584783854425,False
-1.0292901271664388,False,False,-0.723531063378168,True,False,0.6588025852510384,False,False,-0.5191498804828726,0.6580045086218429,False,False,False,0.3902858300284239,0.3902858300284239,False,False,0.3789177108175975,False
-0.4938192372899325,False,False,0.3919884137037958,True,False,-0.3002113540863974,False,False,-0.7913147348019539,1.5649644789859536,False,False,False,0.1350522651881278,0.1350522651881278,False,False,-1.0653819173622197,False
-0.1028124508702403,False,True,-0.35169123768418,True,False,-0.4663958121026445,False,False,-0.6181181147960427,0.5864442538900168,False,False,False,0.2200886074001131,0.2200886074001131,False,False,-1.4720828858785522,False
-1.6607482899492363,False,False,0.7638282393977837,True,False,-0.5390206219727829,False,False,3.761807003326569,-1.466900657867756,False,False,False,-1.126773758507766,-1.126773758507766,False,False,0.9835970340345678,False
1.1550795306301775,False,False,-0.723531063378168,False,False,-0.6996070177774759,False,False,-0.4721663244748976,-0.1196594383748572,False,False,False,1.0711056162087411,1.0711056162087411,False,False,0.5553485151587239,False
0.1375908247227896,False,False,0.0201485880098078,True,False,-0.711595532004796,False,False,-0.6902440774471993,0.0871760420299307,False,False,False,-0.6561158551039491,-0.6561158551039491,False,False,-1.0932135986658382,False
-0.6763485409950846,False,False,-0.35169123768418,True,False,-0.2625015056306433,False,False,-0.8599705203787625,0.9730613935259644,False,False,False,1.6073817758144897,1.6073817758144897,False,False,0.5993041216986875,False
0.099962904201956,False,False,1.1356680650917717,False,True,-0.2427946917719398,False,False,-0.3176244896719971,-0.2900288377908267,False,False,False,-1.4449680744138629,-1.4449680744138629,False,False,-1.0932135986658382,False
1.439910426501253,True,False,-0.35169123768418,False,False,1.42129532124612,False,False,4.257016534125905,-1.466900657867756,False,False,False,-1.2209572885008946,-1.2209572885008946,False,False,-1.0471676116914022,False
-1.218619130629161,False,False,0.3919884137037958,False,False,1.6344148026100194,True,True,-0.4904368239324594,0.5147040768964437,False,False,True,-0.9326946630017792,-0.9326946630017792,False,False,-1.2135584783854425,False
0.2951033552380021,False,False,1.5075078907857595,False,True,-0.7434626153089755,False,False,0.4704109273125134,-0.3744906355542912,False,False,False,-1.1050251199621173,-1.1050251199621173,False,False,-1.2135584783854425,False
-0.139662013476933,False,True,1.5075078907857595,True,False,-0.9496046653587672,False,False,0.1192982543811053,0.3589022608771482,False,False,False,0.0078054344927777,0.0078054344927777,False,False,-1.327593222157516,False
0.6735558406912396,True,False,0.0201485880098078,False,False,-0.4452508453847352,False,False,-0.6574532906021878,-0.6169719901067291,False,False,False,0.6148231163297225,0.6148231163297225,False,False,0.3222898223757032,False
0.204057343248999,False,False,-1.095370889072156,False,False,0.0679686976010603,True,False,-0.5497011281297425,0.0532066884130888,False,False,True,0.370340925118033,0.370340925118033,False,False,-1.1311353241909063,False
0.8311383359627955,True,False,0.3919884137037958,False,False,-0.4783762210275353,False,False,0.3628997119777736,-1.0371779462459827,False,False,False,-0.1644337687704903,-0.1644337687704903,False,False,0.2200047101858201,False
-1.156459817415251,False,False,0.3919884137037958,True,False,-0.2889667197329603,False,False,-0.654003163648338,-0.2420582887135155,False,False,False,0.0915177221891324,0.0915177221891324,False,False,-1.128319890307533,False
0.0798567823475984,False,False,-0.35169123768418,True,False,-0.9368823013153964,False,False,0.4030267193899719,-0.0135328430658627,False,False,False,0.3076529796073268,0.3076529796073268,False,False,0.4623654261366262,False
0.2024743906369093,False,False,-0.35169123768418,True,False,-0.7551792260951337,False,False,0.7838031011367662,-0.9494794984588596,False,False,False,0.1691496152011712,0.1691496152011712,False,False,-1.0018124163809483,False
-0.3638028560173094,False,False,0.7638282393977837,False,True,0.9355085907720172,False,False,-0.3661714612334529,2.4289918765967813,False,False,False,-0.9731517427509068,-0.9731517427509068,True,False,-1.0421409036879308,False
-1.8447643447266853,False,False,2.623027367867723,True,False,-0.9217582031050896,False,False,0.3775489423815246,-0.7912938654665471,False,False,False,-1.2594445305902335,-1.2594445305902335,False,False,-0.992970200771442,False
-1.3784230069146188,False,False,-0.35169123768418,True,False,0.1871686472653521,False,False,-0.7913147348019539,0.6592376492933397,False,False,False,0.1859428435582892,0.1859428435582892,False,False,1.3917848148294458,False
-1.869684916376832,False,True,2.251187542173735,True,False,-0.8803999833249,True,False,0.2385220982346992,0.0600995775784637,False,False,True,-1.270832132002073,-1.270832132002073,False,False,-1.0361756491311744,False
-0.2849700668074078,True,False,0.7638282393977837,False,True,-0.0896475416149737,False,False,0.2202697722853715,0.0184457380426023,False,False,False,-0.0678153735513566,-0.0678153735513566,False,False,1.0223946471729066,False
0.9582599254415322,True,False,-1.095370889072156,False,False,0.2222882117024736,False,False,3.150573055044484,-1.466900657867756,False,False,False,0.1196158980858744,0.1196158980858744,False,False,0.5189668723000508,False
2.03859447373436,False,False,0.3919884137037958,False,False,-0.7308452596229612,False,False,0.2853138447155519,-1.066100373324241,False,False,False,-1.058809501936637,-1.058809501936637,False,False,-1.0653819173622197,False
-0.6476148901242238,False,True,0.0201485880098078,False,False,2.8244314863216258,False,True,-0.0903498550734234,0.6244638473327284,False,False,False,1.4604865749102338,1.4604865749102338,False,False,1.1787571832997787,False
-1.1791896176321268,False,True,0.7638282393977837,True,False,-1.001636263261931,False,False,0.5562209984342078,-1.0277011224899208,False,False,False,0.3977141676307352,0.3977141676307352,False,False,0.5774715451838003,False
-0.5494062362047467,False,False,0.7638282393977837,False,True,-0.9322993926836104,False,False,-0.6574532906021878,1.4051378203308031,True,False,False,-1.5056105356572609,-1.5056105356572609,False,False,-0.924845837269435,False
-1.3045358514188294,False,False,-1.4672107147661435,False,False,-0.3518078810911532,False,True,0.0882611616961678,-0.8315629844152439,False,False,False,1.7773923503922535,1.7773923503922535,False,False,0.5495568845121497,False
-0.0408586591281788,False,False,0.0201485880098078,False,True,0.2009461175289765,False,False,2.2207632360215164,-1.466900657867756,False,False,False,-0.4929696925764621,-0.4929696925764621,False,False,0.7413763747046417,False
0.2026274385415,False,False,2.994867193561711,True,False,-0.9417277181443,False,False,-0.6181181147960427,1.6712523311519838,False,False,False,-1.2266650241082002,-1.2266650241082002,False,False,-1.207465025077824,True
0.8787755894382725,False,False,0.0201485880098078,False,True,-0.8374959462672612,False,False,-0.4904368239324594,0.1229798071419708,True,False,False,0.7558099190467403,0.7558099190467403,False,False,1.3940318040308983,False
0.4865269285934853,False,False,-0.35169123768418,False,True,-0.5008645552885193,False,False,1.0924945587795278,-0.392730637326687,False,False,False,0.0178251859846624,0.0178251859846624,False,False,0.2832527882957397,False
0.063948545874202,False,True,-0.35169123768418,True,False,-1.001636263261931,False,False,-0.4812206823382232,1.3038461768208895,False,False,False,-0.5921917643983836,-0.5921917643983836,False,False,0.3729612017615025,False
0.2085044780743438,False,False,-1.095370889072156,True,False,-0.1910083503664273,False,False,-0.9972820915323786,0.0108193902693854,False,False,False,0.0022747915750733,0.0022747915750733,False,False,2.7292411244307404,False
0.1010779675062682,False,False,-1.4672107147661435,True,False,-0.6501513063162639,False,False,-0.9972820915323786,0.0243311543392698,False,False,False,-0.1112575480611772,-0.1112575480611772,False,False,1.9060970597705755,False
0.9626152315239076,False,False,-1.095370889072156,False,False,-0.9417277181443,True,False,1.261065502402222,-1.3755950154372396,False,False,False,-0.9211877788340854,-0.9211877788340854,False,False,0.4889053969926087,False
-1.6619551819961598,False,False,-0.35169123768418,True,False,-0.7819715978306175,True,False,0.0707512828196495,0.3755161540109619,False,False,True,0.6339080387546033,0.6339080387546033,False,False,0.7735896804497286,False
-1.122137731631642,False,False,1.1356680650917717,True,False,-0.5942395081722397,False,False,-0.608906319040732,-0.5309260043677049,False,False,False,-1.122685178813392,-1.122685178813392,False,False,-1.2603458780394436,False
-0.1654833813648215,False,False,-0.723531063378168,False,False,-0.2448455161130655,False,True,-0.5118123759178204,1.9372407739938573,False,False,False,0.7400875281400359,0.7400875281400359,False,False,1.220661770588762,False
0.0420145947605528,False,False,-0.723531063378168,True,False,-0.1209828439492059,False,False,-0.9487351199709227,-0.0861851769680604,False,False,False,2.295130154219461,2.295130154219461,False,False,-1.41225152054452,False
0.5438892832006919,False,False,0.3919884137037958,False,True,-1.021605778301141,False,False,-0.1719835749876296,-0.0158198141275916,False,False,False,-1.53147880882037,-1.53147880882037,False,False,0.9307737727670048,False
-1.151479201322967,False,True,1.1356680650917717,True,False,-0.96169723318351,False,False,3.1678671235107205,-1.466900657867756,False,False,False,-0.2733008626790515,-0.2733008626790515,False,False,-1.1177565601679438,False
-0.1350924403279873,False,False,0.0201485880098078,False,True,-0.8618496579874587,False,False,0.1097591379394439,0.4588302588777533,True,False,False,-0.581534829587165,-0.581534829587165,False,False,0.3975042661518452,False
-0.0110667913178035,False,False,-1.4672107147661435,True,False,0.436305654942582,True,False,-0.7497401432590015,-0.826765286928007,False,False,False,-0.1065107632533835,-0.1065107632533835,False,False,0.6116217478267545,False
-0.3518607466692178,False,False,0.7638282393977837,True,False,-0.5623069323993044,True,False,-0.1234366034261737,0.262084653677,False,False,True,0.4273529862246197,0.4273529862246197,False,False,0.5051913712117925,False
-1.8900971340400128,False,True,2.623027367867723,True,False,-0.9584566256076358,False,False,0.0674360991028931,-0.9395755505750492,False,False,False,-1.1656486297396331,-1.1656486297396331,False,False,-1.0993605538598603,False
1.1999356850406468,False,True,0.7638282393977837,False,False,-0.9816667482227204,True,False,1.1087837507633014,-1.3048850215255778,False,False,True,-0.936935809959318,-0.936935809959318,False,False,0.7531373239935739,False
-0.8206989517233781,False,True,0.3919884137037958,False,True,0.4361688195612098,False,False,0.3134861406269286,-0.2529226252176914,False,False,False,0.1367126684091841,0.1367126684091841,False,False,0.4655489427095998,False
2.1855248348526364,False,False,0.3919884137037958,False,False,-0.2892389278847365,False,False,0.7996116828429845,-1.1782104930509452,False,False,False,-0.4148832828952692,-0.4148832828952692,False,False,-1.1644334578488675,False
-1.269544727652418,False,False,0.3919884137037958,True,False,-0.0529299121864925,False,False,-0.2755794857576177,0.7058935112999042,False,False,False,0.5739908294073145,0.5739908294073145,False,False,-1.2343314088849446,False
-0.876093547558248,False,False,0.3919884137037958,True,False,0.4410844925015258,False,False,-0.1113830240897941,-0.1291691560818304,False,False,False,0.0753373109809321,0.0753373109809321,False,False,0.8812983920407201,False
0.3120829270431753,False,False,-1.4672107147661435,True,False,0.6075933251272952,False,False,-0.5497011281297425,-0.3158142529176754,False,False,False,1.4980547505322248,1.4980547505322248,False,False,0.3694588345232508,False
0.32978401039805,False,False,0.3919884137037958,False,True,-0.9816667482227204,False,False,-0.3228460151410878,-0.2017791868332085,False,False,False,-0.9144913818805128,-0.9144913818805128,False,False,0.995501229479916,False
-0.4766691263910827,False,False,0.3919884137037958,False,False,1.4510685550699671,False,True,0.0035393281490675,0.7181995208248703,False,False,False,-1.153102281556622,-1.153102281556622,False,False,-1.2707131031877477,False
-0.8541989516199524,False,False,1.1356680650917717,True,False,0.4100844531028852,False,False,0.4164270149479511,-0.271738730116456,False,False,False,0.1433762586234825,0.1433762586234825,False,False,0.4672782882991336,False
-1.09127452848949,False,False,0.7638282393977837,False,False,2.631123720525072,True,True,-0.4147184327949087,-0.4834484055687502,False,False,True,-1.048815072151268,-1.048815072151268,False,False,-1.2343314088849446,False
-0.8719218989610948,False,False,-0.723531063378168,False,False,0.8285673523967473,True,True,-0.7545472337250995,-0.293727265337034,False,False,True,-0.8643759025394155,-0.8643759025394155,False,False,-1.207465025077824,False
0.4227977811593897,False,True,0.3919884137037958,False,True,0.545842215218693,False,False,2.6148215879846206,-1.466900657867756,False,False,False,-0.0218916718028887,-0.0218916718028887,False,False,0.874214047786145,False
