Dis2Roads_30m.tif,LULC_30m.tif_7,Rainfall_30m.tif,Geomorphology_30m.tif_2,Elevation_30m.tif,Soil_30m.tif_3695.0,Soil_30m.tif_3808.0,Soil_30m.tif_3743.0
-0.9769525854923756,False,0.1707541192295509,False,1.1356680650917717,False,True,False
-0.5113074756928434,False,0.186723574864927,False,-1.095370889072156,False,True,False
2.461343189683406,False,0.3097391077056721,False,-0.35169123768418,False,False,True
-0.0578827191940794,False,-0.4838842418891728,False,0.0201485880098078,False,True,False
1.493284870420556,False,-0.7074872303650699,False,0.7638282393977837,True,False,False
-0.9017886880658792,False,0.0096427765598364,False,-0.35169123768418,False,True,False
-0.3822693546300886,False,-1.0420630679966456,False,-0.723531063378168,False,True,False
-0.434284716535841,False,-0.8294445462663005,False,0.0201485880098078,False,False,True
-0.1021402706583615,False,1.2443326957380607,False,0.3919884137037958,False,False,False
0.0796183939355834,False,0.3955377629689217,False,1.1356680650917717,True,False,False
0.1458852339418008,False,-0.0508417552990142,True,1.1356680650917717,True,False,False
-0.0556094967301433,False,2.4321855833412167,False,-1.4672107147661435,False,False,False
-0.7109530191963908,True,-0.0577332837988369,False,1.1356680650917717,False,True,False
0.5958015930168585,False,0.4789357525302287,False,1.5075078907857595,True,False,False
-0.9417277181443,True,0.3843915027240568,False,-0.723531063378168,False,False,False
-0.9816667482227204,True,1.0052849872990046,True,0.0201485880098078,False,False,False
-0.8019411128698278,False,0.3918514948693488,False,-0.723531063378168,False,True,False
-0.5905231762230482,False,1.689422238810826,False,-0.35169123768418,False,False,False
-0.7811409770009075,True,-1.6907894072039955,False,2.251187542173735,False,True,False
1.192760407850375,False,0.0182222048066223,False,-0.35169123768418,False,False,True
0.2352050979256493,True,-0.0575671175023422,False,-0.35169123768418,False,True,False
-0.7377856330474469,False,-0.8511992126919093,False,-0.35169123768418,False,False,True
-0.6728531817781059,False,1.9749090542728,False,-0.723531063378168,False,False,False
-0.7536866112915289,False,-0.6565004141798328,False,-0.723531063378168,False,True,False
3.3695537434398286,False,-0.4686450433978619,False,0.7638282393977837,True,False,False
-0.0982450938906442,False,0.434490641063456,True,-0.35169123768418,False,False,False
-0.96169723318351,False,0.2991919206869078,False,-0.723531063378168,False,True,False
-0.8509861759886349,False,-1.49490120783444,True,0.0201485880098078,False,True,False
-0.5818228348990194,False,0.2024525266506416,False,-0.723531063378168,False,True,False
-0.7161309464083095,False,1.961370873920356,False,0.0201485880098078,False,False,False
-0.9769525854923756,False,-1.7691236975251297,False,0.0201485880098078,False,True,False
0.7079203116951377,False,1.6301358534041763,False,0.0201485880098078,False,False,False
-0.7267594152647493,False,-1.4096404066353112,False,3.366707019255699,False,False,True
-0.5728467507800461,False,0.05855688683858,False,1.5075078907857595,True,False,False
-0.3379597179642275,False,0.1016639223404648,False,-0.723531063378168,False,True,False
0.5575018248053074,False,-1.3808061814274757,False,0.7638282393977837,False,False,True
1.1432222620100612,False,2.7678546202904784,False,0.0201485880098078,False,False,False
-0.6485444656591169,False,0.6819603570471672,True,0.3919884137037958,False,False,False
1.0250502840855282,False,0.4155476832831279,False,-0.35169123768418,False,True,False
1.2800053144121806,False,-0.1139412199260193,False,0.3919884137037958,True,False,False
-0.2688318483985628,False,-0.2577843861708234,False,-0.35169123768418,False,False,True
-0.680366573676129,False,-1.8915926307066733,False,0.3919884137037958,False,True,False
0.3411581800818718,False,-1.498403818448791,False,1.1356680650917717,False,False,True
0.6588025852510384,False,-1.0292901271664388,False,-0.723531063378168,False,True,False
-0.3002113540863974,False,-0.4938192372899325,False,0.3919884137037958,False,True,False
-0.4663958121026445,True,-0.1028124508702403,False,-0.35169123768418,False,True,False
-0.5390206219727829,False,-1.6607482899492363,False,0.7638282393977837,False,True,False
-0.6996070177774759,False,1.1550795306301775,False,-0.723531063378168,False,False,False
-0.711595532004796,False,0.1375908247227896,False,0.0201485880098078,False,True,False
-0.2625015056306433,False,-0.6763485409950846,False,-0.35169123768418,False,True,False
-0.2427946917719398,False,0.099962904201956,False,1.1356680650917717,True,False,False
1.42129532124612,False,1.439910426501253,True,-0.35169123768418,False,False,False
1.6344148026100194,False,-1.218619130629161,False,0.3919884137037958,False,False,True
-0.7434626153089755,False,0.2951033552380021,False,1.5075078907857595,True,False,False
-0.9496046653587672,True,-0.139662013476933,False,1.5075078907857595,False,True,False
-0.4452508453847352,False,0.6735558406912396,True,0.0201485880098078,False,False,False
0.0679686976010603,False,0.204057343248999,False,-1.095370889072156,False,False,False
-0.4783762210275353,False,0.8311383359627955,True,0.3919884137037958,False,False,False
-0.2889667197329603,False,-1.156459817415251,False,0.3919884137037958,False,True,False
-0.9368823013153964,False,0.0798567823475984,False,-0.35169123768418,False,True,False
-0.7551792260951337,False,0.2024743906369093,False,-0.35169123768418,False,True,False
0.9355085907720172,False,-0.3638028560173094,False,0.7638282393977837,True,False,False
-0.9217582031050896,False,-1.8447643447266853,False,2.623027367867723,False,True,False
0.1871686472653521,False,-1.3784230069146188,False,-0.35169123768418,False,True,False
-0.8803999833249,True,-1.869684916376832,False,2.251187542173735,False,True,False
-0.0896475416149737,False,-0.2849700668074078,True,0.7638282393977837,True,False,False
0.2222882117024736,False,0.9582599254415322,True,-1.095370889072156,False,False,False
-0.7308452596229612,False,2.03859447373436,False,0.3919884137037958,False,False,False
2.8244314863216258,True,-0.6476148901242238,False,0.0201485880098078,False,False,True
-1.001636263261931,True,-1.1791896176321268,False,0.7638282393977837,False,True,False
-0.9322993926836104,False,-0.5494062362047467,False,0.7638282393977837,True,False,False
-0.3518078810911532,False,-1.3045358514188294,False,-1.4672107147661435,False,False,True
0.2009461175289765,False,-0.0408586591281788,False,0.0201485880098078,True,False,False
-0.9417277181443,False,0.2026274385415,False,2.994867193561711,False,True,False
-0.8374959462672612,False,0.8787755894382725,False,0.0201485880098078,True,False,False
-0.5008645552885193,False,0.4865269285934853,False,-0.35169123768418,True,False,False
-1.001636263261931,True,0.063948545874202,False,-0.35169123768418,False,True,False
-0.1910083503664273,False,0.2085044780743438,False,-1.095370889072156,False,True,False
-0.6501513063162639,False,0.1010779675062682,False,-1.4672107147661435,False,True,False
-0.9417277181443,False,0.9626152315239076,False,-1.095370889072156,False,False,False
-0.7819715978306175,False,-1.6619551819961598,False,-0.35169123768418,False,True,False
-0.5942395081722397,False,-1.122137731631642,False,1.1356680650917717,False,True,False
-0.2448455161130655,False,-0.1654833813648215,False,-0.723531063378168,False,False,True
-0.1209828439492059,False,0.0420145947605528,False,-0.723531063378168,False,True,False
-1.021605778301141,False,0.5438892832006919,False,0.3919884137037958,True,False,False
-0.96169723318351,True,-1.151479201322967,False,1.1356680650917717,False,True,False
-0.8618496579874587,False,-0.1350924403279873,False,0.0201485880098078,True,False,False
0.436305654942582,False,-0.0110667913178035,False,-1.4672107147661435,False,True,False
-0.5623069323993044,False,-0.3518607466692178,False,0.7638282393977837,False,True,False
-0.9584566256076358,True,-1.8900971340400128,False,2.623027367867723,False,True,False
-0.9816667482227204,True,1.1999356850406468,False,0.7638282393977837,False,False,False
0.4361688195612098,True,-0.8206989517233781,False,0.3919884137037958,True,False,False
-0.2892389278847365,False,2.1855248348526364,False,0.3919884137037958,False,False,False
-0.0529299121864925,False,-1.269544727652418,False,0.3919884137037958,False,True,False
0.4410844925015258,False,-0.876093547558248,False,0.3919884137037958,False,True,False
0.6075933251272952,False,0.3120829270431753,False,-1.4672107147661435,False,True,False
-0.9816667482227204,False,0.32978401039805,False,0.3919884137037958,True,False,False
1.4510685550699671,False,-0.4766691263910827,False,0.3919884137037958,False,False,True
0.4100844531028852,False,-0.8541989516199524,False,1.1356680650917717,False,True,False
2.631123720525072,False,-1.09127452848949,False,0.7638282393977837,False,False,True
0.8285673523967473,False,-0.8719218989610948,False,-0.723531063378168,False,False,True
0.545842215218693,True,0.4227977811593897,False,0.3919884137037958,True,False,False
-0.5688655643619811,False,-0.0892305425449028,False,-0.35169123768418,False,True,False
1.0641333617248867,False,0.7015067608504194,False,0.7638282393977837,True,False,False
0.4580260778189705,False,-1.6561218704358514,False,0.0201485880098078,False,False,True
-0.7194121719095181,False,0.3571708397093008,False,0.0201485880098078,False,True,False
-0.601770776426499,False,-0.1353023345970175,False,0.0201485880098078,False,True,False
-0.9217582031050896,False,-0.0192701589990647,False,0.7638282393977837,True,False,False
3.711337648764976,False,-0.8592495324685797,False,-0.723531063378168,False,False,True
-0.9933646193058928,True,-0.6654821397755932,False,0.7638282393977837,False,False,True
-0.9392693585875812,False,-0.182978943247848,False,0.7638282393977837,True,False,False
-0.9017886880658792,False,0.3799531134937925,False,-1.095370889072156,False,True,False
0.014502303733997,False,-1.3279259440237856,True,0.7638282393977837,False,True,False
0.3481631927853828,False,0.0054886191521275,False,-0.723531063378168,False,False,True
1.1222125055502326,False,-0.9230398990646548,False,0.3919884137037958,False,True,False
3.085711333997004,False,-0.713556672977858,False,-2.2108903661541195,False,False,True
-0.6965256214993303,False,0.5396564154419174,True,0.3919884137037958,True,False,False
-0.0424884137650522,False,0.7180577985231685,True,-0.723531063378168,False,False,False
0.6448619526086756,False,0.6940467687054859,False,-1.095370889072156,False,True,False
2.15963254962078,False,-0.9658452115548986,False,0.0201485880098078,False,False,True
-0.6104083067352069,True,0.861507413013362,True,-0.35169123768418,False,False,False
-0.1310012415209978,False,0.0286469535017857,False,1.1356680650917717,False,True,False
0.0367785187770041,False,-1.3976851788953155,False,-0.35169123768418,False,True,False
-0.2138888675063834,False,1.802752025695195,True,0.3919884137037958,False,False,False
-0.1409071805608373,False,0.7268514938358082,False,-1.095370889072156,False,True,False
-0.5081911392638728,False,0.3768615458227799,True,-0.723531063378168,False,False,False
0.5740821452144467,False,1.421238582152293,False,0.3919884137037958,False,False,False
-0.0165616842662656,True,-1.0492432011162056,False,2.251187542173735,False,True,False
-0.7499909996643381,False,0.3266049867819665,True,0.3919884137037958,False,False,False
0.2862069110608887,False,0.6359672753457597,False,-0.723531063378168,False,True,False
-1.001636263261931,False,0.3223852374147378,False,-0.723531063378168,False,True,False
-1.001636263261931,True,0.7654239385676358,True,0.3919884137037958,False,False,False
-0.7020935376737765,False,-0.1438598988575357,False,0.7638282393977837,False,True,False
-0.3002113540863974,False,-0.0958290936278064,False,0.7638282393977837,True,False,False
-0.2195867122881977,False,1.7252441940586358,False,0.0201485880098078,False,False,False
1.0189034177375211,False,-0.9662300177147872,False,-0.35169123768418,False,True,False
-0.0630690564190472,False,0.0144615991531657,False,0.0201485880098078,False,True,False
-0.0447310839110573,False,-1.4227325616662452,False,-0.35169123768418,False,False,True
-0.1516130865422416,False,0.8989822856296048,False,-1.839050540460132,False,True,False
-0.9769525854923756,True,-1.4128194302517532,False,1.1356680650917717,False,True,False
-0.7267594152647493,False,-0.2007543641562479,False,0.3919884137037958,True,False,False
-0.0907178478165382,False,1.097944561481087,True,0.7638282393977837,True,False,False
0.4174469116749586,True,-0.8367558633041835,False,1.1356680650917717,True,False,False
-0.7620020827914072,True,-0.0384448750343322,False,-0.35169123768418,False,True,False
0.2222882117024736,False,-0.6077568429951242,False,-0.35169123768418,True,False,False
1.6447544870570792,False,1.0192604473785944,True,1.1356680650917717,True,False,False
-0.4221875831303433,False,-0.3511960814839557,True,1.5075078907857595,True,False,False
0.1545630673081983,False,-0.1568121243754245,False,0.7638282393977837,False,False,True
0.034515372077492,False,-1.206637666104999,False,0.7638282393977837,False,True,False
-1.001636263261931,False,0.976275850199952,False,-1.839050540460132,False,True,False
-0.5481976932151674,False,-1.7275121586899054,False,1.1356680650917717,False,False,True
-0.0747896081291911,False,0.6888737495332576,True,0.0201485880098078,False,False,False
0.1768978680459666,False,1.7739003092982737,False,1.1356680650917717,False,False,False
-0.051079140522887,False,0.8502474600392599,True,-0.35169123768418,False,False,False
-0.3013178192812629,False,1.0462580977324163,True,0.7638282393977837,True,False,False
-0.7499909996643381,False,0.4266021147853817,False,-1.4672107147661435,False,True,False
-0.8332137463870268,True,-1.6032460058293432,False,2.994867193561711,False,True,False
-0.5283951595944372,False,1.9176079188275728,True,0.7638282393977837,False,False,False
-0.6996070177774759,False,0.687583774338087,True,-0.723531063378168,False,False,False
-0.7014700997500366,False,-0.4758251765177803,True,1.1356680650917717,True,False,False
-0.462459357203253,False,0.4229945570365159,False,-0.723531063378168,False,True,False
1.137411958696288,False,1.2412017728913365,False,-1.839050540460132,False,True,False
1.295202167360965,False,-0.9525300438633888,False,-0.35169123768418,True,False,False
-0.9933646193058928,True,0.5216011355081439,False,0.7638282393977837,True,False,False
-0.9816667482227204,False,1.3149796084554286,False,-1.4672107147661435,False,True,False
2.312764992411936,False,2.090919365884485,False,-1.839050540460132,False,False,False
-0.7713884699140856,False,1.2026118369707812,False,-0.35169123768418,False,False,False
0.064302581961663,False,-0.0257943725280847,False,-0.35169123768418,False,True,False
1.574431176796196,False,-0.360903691426241,False,0.0201485880098078,False,False,True
1.416474880530851,False,-0.001446637320589,False,0.0201485880098078,True,False,False
1.3741535822154496,False,1.6831210379427402,False,-0.35169123768418,False,False,False
1.2239660253457296,True,0.4367644956446158,False,-1.095370889072156,False,True,False
0.5057684624191794,False,-1.070250119208305,False,0.3919884137037958,False,True,False
2.5937588857446747,False,0.3097259893137681,False,0.3919884137037958,False,False,True
-0.8332137463870268,False,0.9391245645816182,False,0.3919884137037958,False,False,False
-0.9496046653587672,False,-1.175031087427236,False,0.0201485880098078,True,False,False
0.7650799607606215,False,-1.0161236345819795,False,0.0201485880098078,False,True,False
-0.8618496579874587,False,-0.0639732655049432,False,-1.4672107147661435,False,True,False
1.0119537404821763,False,-0.4430816705490792,False,1.1356680650917717,True,False,False
-0.9816667482227204,False,-1.304671408133976,False,1.1356680650917717,False,True,False
-0.8656388767163952,False,2.242589839245384,False,0.7638282393977837,False,False,False
-0.6621545075953559,False,-1.3375898259935357,False,1.1356680650917717,False,True,False
-0.8160070425181739,False,-0.7239639304839355,False,0.0201485880098078,False,True,False
-0.4231863432788805,False,0.4640420050238112,False,-2.2108903661541195,True,False,False
0.2045289455995473,False,0.1613219955150988,False,-0.723531063378168,False,True,False
-0.5554127531044569,False,0.0001931616562984,False,-0.35169123768418,True,False,False
0.1059205269153251,False,0.1587639091113837,False,-0.723531063378168,False,True,False
-0.8569329388740223,False,-1.4083985322105748,False,1.1356680650917717,False,True,False
-0.6616002186677842,False,-1.151028803203917,False,-0.723531063378168,False,True,False
-0.9217582031050896,True,-0.6673843065884101,False,1.8793477164797476,True,False,False
-0.4106561145154774,True,3.006272645922086,False,0.0201485880098078,False,False,False
-0.4943954676193533,False,-1.1991776739600657,False,-0.723531063378168,False,True,False
0.2352050979256493,False,0.9085368476680162,True,-1.095370889072156,False,False,False
0.8097196599675311,False,0.4281894401950117,True,0.7638282393977837,True,False,False
0.2663892637935203,False,-0.2721883803828373,False,-0.35169123768418,True,False,False
-0.9933646193058928,True,-0.1826203738717673,False,0.7638282393977837,False,True,False
0.0092932147829103,False,0.4511772354513517,False,0.0201485880098078,True,False,False
-0.324958731610575,False,-0.1958961863879234,False,0.3919884137037958,False,False,True
-0.1798013376172461,False,0.2754957322731286,False,0.3919884137037958,False,True,False
-0.022930379943935,False,0.3261895710410881,False,-1.095370889072156,False,True,False
-0.9651234603106448,True,-1.5773240636041217,False,2.623027367867723,False,True,False
2.932358199462496,False,-0.855851868988744,False,-2.2108903661541195,False,False,True
0.1537151592294511,False,0.7172619494195834,False,-1.839050540460132,False,True,False
-0.9816667482227204,False,-1.676958249434633,False,1.8793477164797476,False,True,False
0.3376421445786895,False,1.8217387114480583,False,-0.723531063378168,False,False,False
-0.9217582031050896,False,1.278711627886109,False,-1.839050540460132,False,True,False
-0.8656388767163952,False,-1.066856828525651,False,0.3919884137037958,True,False,False
0.1305850231515048,False,0.2626265899031288,True,-0.35169123768418,True,False,False
-1.021605778301141,False,0.3882002091475891,False,-0.723531063378168,True,False,False
-0.1601346643039128,False,-0.5486278782902474,False,-2.582730191848108,False,True,False
-0.9933646193058928,False,-0.6284314284945925,False,-0.723531063378168,True,False,False
-0.9769525854923756,False,1.7042678855475262,False,0.0201485880098078,False,False,False
-0.3674707787726319,False,-1.491556017921862,False,0.0201485880098078,False,False,True
-0.6544707215199356,False,-1.1081753899435978,False,0.7638282393977837,False,True,False
-0.3506181689555461,False,-0.3216490903204239,True,1.5075078907857595,True,False,False
1.9980198884557965,False,-0.6126150207634488,False,-0.723531063378168,False,False,True
-0.9496046653587672,True,1.9094570247135687,False,0.3919884137037958,False,False,False
0.064302581961663,False,0.5087538571244119,False,1.5075078907857595,True,False,False
-0.7939182854471533,False,-0.1260888507463176,False,0.3919884137037958,False,False,True
-0.7247375993744275,False,-1.8737734818257377,False,1.8793477164797476,False,True,False
-0.2448455161130655,False,-1.880389524097369,False,0.3919884137037958,False,True,False
-0.7803132001369619,False,-1.1751141705751251,False,-0.723531063378168,False,True,False
-0.4761784042844504,False,2.416391039596699,False,0.3919884137037958,False,False,False
0.8450899809289522,False,-0.4272259076425819,False,-0.35169123768418,False,False,True
-0.6821240226345662,False,0.3546127533055856,False,0.0201485880098078,False,True,False
1.0580061593687364,False,-0.2581735651278939,False,1.1356680650917717,False,False,True
-0.7336013265316471,False,0.3495271900787867,False,0.7638282393977837,True,False,False
0.189311128560271,False,0.1760189671443902,False,0.3919884137037958,False,True,False
-0.869522484637664,False,-1.2850900219525525,False,1.1356680650917717,False,True,False
-0.9001359579897124,True,1.947041217261509,False,0.0201485880098078,False,False,False
1.1813856823772315,True,0.4262522910036648,False,0.7638282393977837,False,True,False
1.1444193278285737,False,-0.2676625352071438,False,0.7638282393977837,False,False,True
-0.0023776894106004,False,0.1452519655423895,False,-0.723531063378168,False,True,False
-0.1099804342227686,False,-1.6092017557132523,False,-2.2108903661541195,False,True,False
-0.3065967072778308,False,-0.6849410876334162,False,-0.35169123768418,False,True,False
-0.7589478260722755,False,-1.406334571898445,True,0.7638282393977837,False,True,False
0.1030875307327011,False,1.690668486033103,False,0.0201485880098078,False,False,False
0.376260274443579,False,0.5001613104860804,False,-1.839050540460132,False,True,False
-0.646412669549859,False,0.1852237054007263,False,1.1356680650917717,True,False,False
-0.9017886880658792,True,-1.613163510041017,False,0.0201485880098078,False,True,False
-0.9769525854923756,True,-1.68484677571199,False,1.5075078907857595,False,True,False
-0.6533861142333821,False,-0.1619938891420163,False,0.3919884137037958,False,True,False
1.8478961989315357,False,1.6014677944928355,False,1.5075078907857595,True,False,False
1.0148931009844044,False,-0.8579989124487626,False,-0.723531063378168,True,False,False
-0.8219106279090381,False,-1.3022401328510436,False,0.3919884137037958,False,True,False
-0.5854649799698302,False,1.647342810667466,False,0.3919884137037958,False,False,False
-0.4319130522283581,False,-0.1682907172129204,False,-0.723531063378168,False,False,True
0.3363212443651584,False,0.2372731113230179,False,0.7638282393977837,False,True,False
-0.6172539354716404,False,2.831255807929125,False,-0.35169123768418,False,False,False
-0.3027032368895707,False,0.2029772623232169,False,0.7638282393977837,True,False,False
0.3358806734400957,True,-0.2756560086193748,False,-0.723531063378168,False,False,True
-0.9140666469089188,False,-1.267559477691354,False,2.251187542173735,False,True,False
-0.8219106279090381,False,0.4012617545975331,True,-1.095370889072156,True,False,False
-0.6768784902936084,False,-0.3031521578623224,False,1.1356680650917717,False,True,False
0.8356665409951592,False,-1.092966801033635,False,-0.35169123768418,False,False,True
-0.96169723318351,False,0.3558546277306806,True,0.0201485880098078,False,False,False
-0.96169723318351,False,-0.371415896067192,False,-1.095370889072156,True,False,False
1.1886145558145214,False,-0.2905235193423426,False,0.7638282393977837,False,False,True
-0.434284716535841,False,0.3857601882702929,False,-1.4672107147661435,False,True,False
0.2542571496091136,False,0.2129647312908758,True,-0.35169123768418,True,False,False
-0.7811409770009075,False,1.316195246097074,True,0.3919884137037958,False,False,False
-0.6996070177774759,False,0.0341741692529126,False,0.3919884137037958,False,True,False
-0.7819715978306175,False,0.2277098036906012,True,0.7638282393977837,True,False,False
0.4251852612649853,False,0.0976409488507205,False,0.0201485880098078,True,False,False
1.574431176796196,False,1.4856804955417264,True,0.0201485880098078,False,False,False
-0.0924330029412438,False,1.3175508132514062,False,-1.4672107147661435,False,True,False
-0.9816667482227204,False,0.3016057047807544,False,-0.723531063378168,False,True,False
-0.322672751928781,False,0.0591384688755947,False,0.3919884137037958,False,True,False
-0.149324181638518,False,-0.2345298502813722,False,0.0201485880098078,True,False,False
0.2629789425606245,False,-0.2069899730655307,False,0.7638282393977837,False,True,False
1.8225608517995135,False,0.3644296831799263,False,-0.723531063378168,False,True,False
0.8759185698200507,False,-0.9604273157354686,False,0.3919884137037958,False,False,True
-1.001636263261931,False,0.3912961496157836,False,-0.723531063378168,False,True,False
1.5717415977442843,False,1.4986545850462412,True,-0.35169123768418,False,False,False
0.0685175829936802,False,-0.3715077248098031,False,-1.095370889072156,True,False,False
-0.6868557113039367,False,-1.2969490481527548,False,-0.35169123768418,False,False,True
2.301803860817171,False,-0.7540444029144063,False,-0.723531063378168,False,False,True
-0.007673478689428,False,-1.5497929319830022,False,1.1356680650917717,False,False,True
1.5767343015287456,False,1.507771867357148,True,2.251187542173735,True,False,False
1.4433960229733591,False,1.4596579789791717,True,-0.723531063378168,False,False,False
-1.001636263261931,True,-1.28059041355995,False,1.8793477164797476,False,True,False
0.1911210283730255,True,-0.1857950246906689,False,-0.35169123768418,False,False,True
-0.8407741246622936,False,0.675536717855122,True,0.3919884137037958,True,False,False
-0.2980035428350514,False,0.0427579702968804,False,-0.35169123768418,False,True,False
-0.5357264970554262,False,0.7977039280253828,True,-0.35169123768418,False,False,False
-0.2502549827663245,False,2.799636110859458,False,-1.095370889072156,False,False,False
-0.4211904887331832,False,0.7313773390118601,False,-2.2108903661541195,False,True,False
1.601707571190818,False,-0.2074622351708485,False,0.3919884137037958,True,False,False
1.574431176796196,False,-1.4122684577957283,False,0.0201485880098078,False,False,True
0.4966027670398544,False,0.8805378267387609,True,-0.35169123768418,False,False,False
-1.021605778301141,False,-1.2017401331609625,False,0.0201485880098078,False,True,False
-0.3071546933608983,False,-0.6250512562034843,False,-0.723531063378168,False,True,False
0.4373993629195831,False,1.2622218093753397,True,0.0201485880098078,True,False,False
-0.4142566970580392,False,0.9053140960786804,True,-0.35169123768418,False,False,False
-0.7220630527129867,False,1.7022257892216643,False,-0.35169123768418,False,False,False
-0.3614026090201475,False,0.2531419926214192,False,-0.35169123768418,False,False,False
-1.021605778301141,False,-1.1334501581726433,False,1.1356680650917717,False,True,False
0.371688315079991,False,0.2472868170748431,True,1.5075078907857595,True,False,False
0.729915380408247,False,-0.2208517404162417,False,0.3919884137037958,False,False,True
0.729915380408247,False,-0.4693753005422855,False,-0.35169123768418,False,False,True
0.7230716611916843,False,-0.231363945056476,False,0.3919884137037958,False,False,True
0.4431279225316612,False,-1.0707573636917944,False,0.3919884137037958,False,True,False
-0.2223261013690754,False,0.4773834094991288,True,-0.35169123768418,False,False,False
-0.5469358256052989,False,-0.7559115873494098,False,0.0201485880098078,True,False,False
-0.7308452596229612,False,0.3598032636668996,False,0.3919884137037958,True,False,False
-0.4732616736240913,False,-1.068549101069796,False,-0.35169123768418,False,True,False
-0.9051644957428112,False,-0.395168930845769,False,-1.095370889072156,False,False,True
-0.9017886880658792,True,-1.2900662652472958,False,1.8793477164797476,False,True,False
-0.4225203271248324,False,0.7223125302682107,True,-0.35169123768418,False,False,False
-1.001636263261931,True,-1.6708975524162082,False,1.5075078907857595,False,True,False
-0.294704461291649,False,1.8627861594353536,False,0.0201485880098078,False,False,False
1.4347258276864343,True,0.3030312366914299,False,-0.35169123768418,False,True,False
-0.7819715978306175,False,0.3865735285626056,False,-0.723531063378168,False,True,False
-0.6616002186677842,False,0.0655708536620036,False,0.0201485880098078,False,True,False
0.02083354031973,False,-0.0748046843466213,False,-0.35169123768418,True,False,False
-0.692260099446903,False,0.2586866995612736,False,0.3919884137037958,False,True,False
-0.7819715978306175,False,-1.219463080502463,False,1.1356680650917717,False,True,False
3.3716875303251217,False,-0.8502809252647233,False,-1.095370889072156,False,False,True
1.4892381509056558,True,1.433246283459546,True,1.1356680650917717,True,False,False
0.3526683595815822,False,0.2125886707257094,False,-0.35169123768418,False,True,False
-0.5657931062619541,False,-0.1473974918500582,False,-0.35169123768418,True,False,False
-0.0790107846297329,False,0.0466497598683017,False,-0.35169123768418,False,True,False
3.574420361178756,False,-0.7987650006097291,False,-0.723531063378168,False,False,True
-0.7983398193358249,False,1.4850770495180856,False,1.1356680650917717,False,False,False
2.302943722295728,False,-0.42677113672635,False,0.0201485880098078,False,False,True
-0.9392693585875812,False,-1.7988368549847975,False,0.0201485880098078,False,True,False
0.1840304529280695,False,-0.3535005456457469,False,0.0201485880098078,True,False,False
-0.0461608673853002,False,-0.2628612038029003,False,0.0201485880098078,True,False,False
-0.869522484637664,False,-1.718784055336069,False,-0.35169123768418,False,True,False
-0.6996070177774759,False,-1.217744571174869,False,-0.35169123768418,False,True,False
-0.2346446984514939,False,0.096027386657641,False,-0.35169123768418,False,True,False
