Elevation_30m.tif,Slope_30m.tif,Curvature_30m.tif,Dis2stream_30m.tif,Dis2Roads_30m.tif,Rainfall_30m.tif,Stream_Density_30m.tif,SPI_30m.tif,TWI_30m.tif
1.5075078907857595,-0.816465481993484,-0.3196909289746327,-0.17055695459123946,-0.8569329388740223,-1.5498978791175173,-0.261876817642012,-1.207465025077824,-0.816465481993484
2.251187542173735,-1.391104504740234,-0.02778305982798554,0.48876281248086517,-0.1629166316150987,0.45150519524644256,-1.2044374138468723,-1.0993605538598605,-1.391104504740234
-0.723531063378168,0.480155592320793,-0.6115987981212824,2.2433872783918436,3.719713859247976,-1.1179966926154787,-1.4669006578677561,-1.2603458780394436,0.480155592320793
0.020148588009807875,1.1593875960232922,1.139848416758608,-0.6574532906021878,-0.3435238557270168,0.7189673403556325,-0.33983012648043814,-1.1311353241909063,1.1593875960232922
-0.35169123768418004,1.8552026101419912,-1.4873224642830705,0.5478544683499227,0.7230716611916843,2.288123777233019,-1.0364732507208072,0.7747814606912766,1.8552026101419912
0.020148588009807875,-0.17084860108807534,-1.1954145364145794,0.03140978579324914,-0.31247705340558785,0.2248631126667904,-0.010363243153781563,-1.0932135986658382,-0.17084860108807534
1.5075078907857595,-1.4481678462838936,-0.6115987981212824,-0.6574532906021878,-0.8374959462672612,-0.873063199049215,0.36433618857311945,0.6176338165341078,-1.4481678462838936
0.7638282393977837,-1.2085232158090415,-0.02778305982798554,-0.8887277637402973,-0.1592094003563547,-1.3147463330474225,-0.6000537896781782,-0.9053059194748936,-1.2085232158090415
0.3919884137037958,0.21161841694223762,-0.9035066868418785,1.0623915251563882,-0.5905231762230482,2.083468119333915,-0.8680590906964732,0.6028297416798724,0.21161841694223762
-1.8390505404601316,-0.03467833731378668,-1.7792303138557715,-0.8887277637402973,0.22052373408578724,-1.004610059366312,-0.12876723790019934,0.5293341488924702,-0.03467833731378668
-0.723531063378168,-0.20433600056046997,-0.3196909289746327,0.9931437424873102,-0.657196337680896,0.6410309745862909,-0.9123680458028461,-1.2343314088849446,-0.20433600056046997
-0.723531063378168,-0.763742026137175,2.8912957490821896,2.1191914985001876,-0.2018821315841265,0.7996673140001792,-1.4669006578677561,0.9563656284630906,-0.763742026137175
1.5075078907857595,-0.8155473710622311,-0.3196909289746327,-0.1620483945893402,-0.8093269122752146,-0.7319530310989846,-0.2746065471532885,-1.2822448174711176,-0.8155473710622311
0.7638282393977837,-0.07799342552297704,-0.3196909289746327,0.10975913793944399,-0.6965256214993303,-0.1143784996531655,-0.6421915527802853,-1.20170863365449,-0.07799342552297704
1.5075078907857595,-0.8888984623687702,-1.1954145364145794,0.3277923460627581,1.9779457154764393,-0.7929273162522389,-0.6395160506099623,-1.153290043794856,-0.8888984623687702
0.3919884137037958,-1.2138391816174081,0.8479405671859073,-0.6438548149122961,-0.9217582031050896,0.38007992461457535,-0.27505107447599664,-1.0993605538598605,-1.2138391816174081
-0.723531063378168,0.2777115745833966,0.26412480931866156,-0.9001881484094669,1.0813651940626767,-1.3097613441579568,0.4253895034023439,1.2929914595277467,0.2777115745833966
0.020148588009807875,1.4513067396458428,0.26412480931866156,0.5683107272489222,-0.39965878329933435,-1.4794827246554472,-1.2794692617343284,0.761718795073073,1.4513067396458428
0.7638282393977837,-0.866667278095162,0.26412480931866156,-0.3107242357642974,-0.9392693585875813,-1.574254359919735,-1.1088278178696636,0.4448295140964954,-0.866667278095162
0.7638282393977837,-1.2355424321985449,-0.3196909289746327,-0.17341266461068158,-0.23565885664324188,0.15588660850658306,-0.9577070788069891,-1.1644334578488675,-1.2355424321985449
-0.35169123768418004,-0.06779339622117289,1.139848416758608,1.1321542897381682,0.639589077568293,-1.681059933275084,-0.5655031311008668,-1.2822448174711176,-0.06779339622117289
1.1356680650917717,-0.23568076959590223,-0.6115987981212824,0.1287564789573106,-0.6621545075953559,-1.8392589929618262,0.11974288937685505,1.1844806348109385,-0.23568076959590223
0.7638282393977837,-1.1536149266715763,-0.9035066868418785,-0.6864297889451983,-0.2611892998267312,0.1142706968741769,0.057836473755538007,-1.2603458780394436,-1.1536149266715763
-0.723531063378168,0.06217384573658317,0.26412480931866156,0.45993597396585484,-0.6202234826390612,-0.020337121533301226,-0.06973881349123369,0.3774285578315134,0.06217384573658317
0.020148588009807875,0.6769469770323482,2.307479893345199,0.762503749486203,-0.8160070425181739,2.445911793976423,-1.3686785937098846,0.7270119413130472,0.6769469770323482
0.3919884137037958,-0.18765616248661854,0.5560326784653113,0.3568216611640749,-0.9816667482227204,0.9228971139071362,-0.833371233744824,1.2476436978928547,-0.18765616248661854
-1.0953708890721559,1.381977818275064,1.4317563446270993,-0.5166915678024556,0.9436420078348621,1.212529341182455,0.928730751361256,1.3137165084111286,1.381977818275064
1.1356680650917717,-1.2263452380284132,0.8479405671859073,-0.3793799966488397,-0.8618496579874587,-0.5878955977879685,-0.6077042341828757,-1.0484625631187026,-1.2263452380284132
0.020148588009807875,-0.6208091149067297,0.5560326784653113,1.8188606447977214,0.334264000787019,-1.8258826061086955,-1.460534690471503,-1.1081574986423963,-0.6208091149067297
-1.0953708890721559,0.17783957896088334,1.139848416758608,1.7579456131921767,-0.21660891762005668,-1.5958078776706774,-1.4346155510352998,0.40003089273693304,0.17783957896088334
0.3919884137037958,0.09787458531697824,-0.6115987981212824,1.8915687029422268,-0.9933646193058928,-1.6057078906932654,-1.4669006578677561,1.1285648001295958,0.09787458531697824
-1.8390505404601316,0.6041249342103892,0.5560326784653113,-0.8030942052865553,-0.8618496579874587,0.20451648696277128,0.7642460032663608,0.6693802751717524,0.6041249342103892
-0.35169123768418004,-1.4745406425051497,0.8479405671859073,-0.9286263059555705,-0.7499909996643381,0.20515054256704357,0.7327992331968688,-1.0700717692578678,-1.4745406425051497
-0.723531063378168,0.047693014729299876,-0.02778305982798554,-0.3967892298466036,-0.369607978416843,0.19248692166889206,1.4775296035427299,0.7384567664751444,0.047693014729299876
1.1356680650917717,-1.254824195059007,1.139848416758608,-0.06346244594802239,-0.9769525854923757,0.17075411922955097,-0.4083561054842943,-1.2822448174711176,-1.254824195059007
-1.0953708890721559,-1.5294339615771273,1.139848416758608,-0.7913147348019539,-0.5113074756928434,0.18672357486492708,-0.4353945506483091,0.6303523467013002,-1.5294339615771273
-0.35169123768418004,-1.395842052699108,2.5993877429179,-0.3889902762029073,2.461343189683406,0.30973910770567215,0.29321457085186486,-1.153290043794856,-1.395842052699108
0.020148588009807875,-0.9191193617004978,0.26412480931866156,-0.9972820915323786,-0.05788271919407949,-0.4838842418891728,2.068322097422766,-1.1644334578488675,-0.9191193617004978
0.7638282393977837,-0.9991131806832769,-0.6115987981212824,-0.7545472337250995,1.4932848704205561,-0.7074872303650699,0.8152804326274654,-1.348706301188606,-0.9991131806832769
-0.35169123768418004,-0.18765616248661854,-0.6115987981212824,0.634647291683196,-0.9017886880658793,0.00964277655983641,0.7487226593517071,-1.4720828858785522,-0.18765616248661854
-0.723531063378168,1.2184683927754754,0.5560326784653113,-0.3107242357642974,-0.3822693546300886,-1.0420630679966456,-0.804334098574946,1.3126168388691883,1.2184683927754754
0.020148588009807875,0.05646101393677173,0.26412480931866156,-0.11138302408979414,-0.434284716535841,-0.8294445462663005,0.7058797417390624,0.37296120176150255,0.05646101393677173
0.3919884137037958,-0.5201409984610839,-1.4873224642830705,0.07075128281964954,-0.10214027065836155,1.2443326957380607,-0.19179174186235978,0.6303523467013002,-0.5201409984610839
1.1356680650917717,-0.8381440478921678,-0.3196909289746327,2.9371196697652713,0.07961839393558344,0.39553776296892174,-1.4669006578677561,-1.0161554490179963,-0.8381440478921678
1.1356680650917717,-0.789927059515766,-0.6115987981212824,-0.07488963186471793,0.1458852339418008,-0.0508417552990142,-0.5203643687095035,0.4717439467131339,-0.789927059515766
-1.4672107147661437,0.18441971902288679,1.139848416758608,-0.9286263059555705,-0.05560949673014334,2.4321855833412167,-0.9913411436171847,0.6159199041810344,0.18441971902288679
1.1356680650917717,0.22283290706485664,-0.3196909289746327,0.5569793473267233,-0.7109530191963908,-0.05773328379883697,-1.4037197116137468,-1.1370030406932485,0.22283290706485664
1.5075078907857595,-0.5447982888798298,0.26412480931866156,1.5201488136331531,0.5958015930168585,0.47893575253022874,-1.2934884532458466,-1.153290043794856,-0.5447982888798298
-0.723531063378168,-0.10198534430759132,0.5560326784653113,0.10975913793944399,-0.9417277181442999,0.38439150272405687,0.43913932787977783,1.2488802988252916,-0.10198534430759132
0.020148588009807875,2.7009030161182075,0.26412480931866156,-0.22968708101169613,-0.9816667482227204,1.0052849872990046,-1.1541267279034457,-1.1644334578488675,2.7009030161182075
-0.723531063378168,1.0906023746905513,-0.6115987981212824,0.4105800837498403,-0.8019411128698278,0.3918514948693488,0.7663629967491743,-1.1311353241909063,1.0906023746905513
-0.35169123768418004,0.3928180006800929,-2.3630460130011706,0.07735093307348478,-0.5905231762230482,1.689422238810826,-0.7190071134048673,0.8340677241135132,0.3928180006800929
2.251187542173735,-1.1092003349291013,1.139848416758608,-0.7060002621636436,-0.7811409770009075,-1.6907894072039955,-0.36614322177800496,-1.1202997517601527,-1.1092003349291013
-0.35169123768418004,-1.002088083058958,-0.02778305982798554,-0.7545472337250995,1.192760407850375,0.018222204806622372,0.643383070942735,0.8041255991680321,-1.002088083058958
-0.35169123768418004,-0.005021363534109622,0.8479405671859073,-0.09034985507342345,0.23520509792564936,-0.05756711750234226,0.06675287638509003,0.2303720382223591,-0.005021363534109622
-0.35169123768418004,0.06592528044544606,-0.9035066868418785,-0.3176244896719971,-0.7377856330474469,-0.8511992126919093,0.21887240584338216,0.8070782602456154,0.06592528044544606
-0.723531063378168,-1.2589202597861233,0.5560326784653113,-0.06979354311006934,-0.6728531817781059,1.9749090542727996,-0.7449840019250623,0.5189668723000508,-1.2589202597861233
-0.723531063378168,-0.8134666912154286,0.26412480931866156,-0.7545472337250995,-0.7536866112915289,-0.6565004141798328,-0.7660474521493372,1.5600116964990225,-0.8134666912154286
0.7638282393977837,0.8755885981358349,-1.4873224642830705,-0.08516734338559523,3.3695537434398286,-0.4686450433978619,-0.011762536526183621,-1.2603458780394436,0.8755885981358349
-0.35169123768418004,0.5281900733030522,-0.02778305982798554,-0.608906319040732,-0.0982450938906442,0.43449064106345603,1.4079018301783606,-1.2707131031877477,0.5281900733030522
-0.723531063378168,2.2958238734244008,-0.3196909289746327,-0.8599705203787625,-0.9616972331835101,0.2991919206869078,1.453914500698204,0.5553485151587239,2.2958238734244008
0.020148588009807875,1.268658244675955,-0.02778305982798554,0.32868136643024104,-0.8509861759886349,-1.49490120783444,0.3335841693459651,1.4103069106794088,1.268658244675955
-0.723531063378168,-1.026814490588577,-0.02778305982798554,-0.4147184327949087,-0.5818228348990194,0.20245252665064162,0.14817045373774052,-1.2707131031877477,-1.026814490588577
0.020148588009807875,-0.10888781854564476,-0.6115987981212824,-0.3176244896719971,-0.7161309464083095,1.961370873920356,-0.8975385730085932,0.5408113324070143,-0.10888781854564476
0.020148588009807875,2.233422907254223,0.8479405671859073,-0.7019823859233394,-0.9769525854923757,-1.7691236975251297,-1.0154644580033418,1.795165476853632,2.233422907254223
0.020148588009807875,-0.9050417669252931,1.139848416758608,-0.7545472337250995,0.7079203116951377,1.6301358534041765,0.39975440598141615,-1.19107040087396,-0.9050417669252931
3.366707019255699,-1.7595222755661564,0.5560326784653113,1.970443111445889,-0.7267594152647493,-1.4096404066353112,-1.4669006578677561,-0.8498405138473348,-1.7595222755661564
1.5075078907857595,-0.9068572855057434,-0.9035066868418785,-0.11805902283202624,-0.5728467507800461,0.058556886838580006,-0.7830065022750698,-1.2822448174711176,-0.9068572855057434
-0.723531063378168,0.6292574445803856,0.5560326784653113,-0.7060002621636436,-0.3379597179642275,0.10166392234046483,0.5028940775522521,-1.207465025077824,0.6292574445803856
0.7638282393977837,-0.9660710610311406,0.5560326784653113,2.0750164408978713,0.5575018248053074,-1.3808061814274757,-1.4669006578677561,-1.0421409036879308,-0.9660710610311406
0.020148588009807875,0.2424405077337137,1.7236641941998003,2.23027015374749,1.1432222620100612,2.7678546202904784,-1.4669006578677561,0.31257871555346967,0.2424405077337137
0.3919884137037958,-0.474133209536259,-0.9035066868418785,-0.06979354311006934,-0.6485444656591169,0.6819603570471672,-1.3687984462624323,-1.0912416425991485,-0.474133209536259
-0.35169123768418004,-0.9979654225771984,-0.3196909289746327,0.6252329205725143,1.0250502840855282,0.41554768328312797,-0.659298090202213,0.16312459121603687,-0.9979654225771984
0.3919884137037958,-0.43088405331762236,-0.6115987981212824,0.06743609910289318,1.2800053144121806,-0.11394121992601938,-0.07161927651770923,-1.0361756491311744,-0.43088405331762236
-0.35169123768418004,-0.1275529421128149,0.5560326784653113,-0.8599705203787625,-0.26883184839856283,-0.25778438617082344,0.6415347368915777,0.5102241496215998,-0.1275529421128149
0.3919884137037958,-0.8650122895786675,-0.3196909289746327,-0.1966249261565015,-0.680366573676129,-1.8915926307066733,-0.6257327966986959,1.0244024340702502,-0.8650122895786675
1.1356680650917717,0.4911066729932543,0.26412480931866156,0.11082317709274676,0.3411581800818718,-1.4984038184487907,-0.5806838424430838,-1.2135584783854425,0.4911066729932543
-0.723531063378168,0.3902858300284239,0.8479405671859073,-0.5191498804828726,0.6588025852510384,-1.0292901271664388,0.6580045086218429,0.3789177108175975,0.3902858300284239
0.3919884137037958,0.1350522651881278,-0.02778305982798554,-0.7913147348019539,-0.30021135408639743,-0.49381923728993254,1.5649644789859536,-1.0653819173622197,0.1350522651881278
-0.35169123768418004,0.2200886074001131,1.4317563446270993,-0.6181181147960427,-0.4663958121026445,-0.10281245087024035,0.5864442538900168,-1.4720828858785522,0.2200886074001131
0.7638282393977837,-1.126773758507766,0.8479405671859073,3.7618070033265685,-0.5390206219727829,-1.6607482899492365,-1.4669006578677561,0.9835970340345678,-1.126773758507766
-0.723531063378168,1.0711056162087413,0.26412480931866156,-0.4721663244748976,-0.6996070177774759,1.1550795306301775,-0.11965943837485726,0.5553485151587239,1.0711056162087413
0.020148588009807875,-0.6561158551039491,-0.6115987981212824,-0.6902440774471993,-0.711595532004796,0.1375908247227896,0.08717604202993072,-1.0932135986658382,-0.6561158551039491
-0.35169123768418004,1.6073817758144895,1.7236641941998003,-0.8599705203787625,-0.2625015056306433,-0.6763485409950846,0.9730613935259645,0.5993041216986875,1.6073817758144895
1.1356680650917717,-1.4449680744138629,-0.9035066868418785,-0.3176244896719971,-0.24279469177193985,0.09996290420195603,-0.2900288377908267,-1.0932135986658382,-1.4449680744138629
-0.35169123768418004,-1.2209572885008946,1.4317563446270993,4.257016534125905,1.42129532124612,1.439910426501253,-1.4669006578677561,-1.0471676116914022,-1.2209572885008946
0.3919884137037958,-0.9326946630017793,-1.7792303138557715,-0.49043682393245946,1.6344148026100194,-1.218619130629161,0.5147040768964437,-1.2135584783854425,-0.9326946630017793
1.5075078907857595,-1.1050251199621173,-0.3196909289746327,0.47041092731251344,-0.7434626153089755,0.2951033552380021,-0.37449063555429124,-1.2135584783854425,-1.1050251199621173
1.5075078907857595,0.007805434492777742,0.5560326784653113,0.11929825438110536,-0.9496046653587673,-0.13966201347693305,0.3589022608771482,-1.327593222157516,0.007805434492777742
0.020148588009807875,0.6148231163297225,-0.3196909289746327,-0.6574532906021878,-0.44525084538473525,0.6735558406912396,-0.6169719901067291,0.32228982237570325,0.6148231163297225
-1.0953708890721559,0.370340925118033,-0.02778305982798554,-0.5497011281297425,0.06796869760106033,0.20405734324899907,0.05320668841308881,-1.1311353241909063,0.370340925118033
0.3919884137037958,-0.16443376877049037,1.139848416758608,0.36289971197777365,-0.47837622102753535,0.8311383359627955,-1.0371779462459827,0.22000471018582016,-0.16443376877049037
0.3919884137037958,0.09151772218913243,-0.3196909289746327,-0.654003163648338,-0.2889667197329603,-1.156459817415251,-0.24205828871351553,-1.1283198903075333,0.09151772218913243
-0.35169123768418004,0.3076529796073268,0.26412480931866156,0.4030267193899719,-0.9368823013153963,0.07985678234759848,-0.01353284306586279,0.46236542613662623,0.3076529796073268
-0.35169123768418004,0.1691496152011712,0.5560326784653113,0.7838031011367662,-0.7551792260951337,0.20247439063690933,-0.9494794984588596,-1.0018124163809485,0.1691496152011712
0.7638282393977837,-0.9731517427509068,1.7236641941998003,-0.3661714612334529,0.9355085907720171,-0.36380285601730944,2.4289918765967813,-1.0421409036879308,-0.9731517427509068
2.623027367867723,-1.2594445305902335,0.26412480931866156,0.3775489423815246,-0.9217582031050896,-1.8447643447266855,-0.7912938654665471,-0.992970200771442,-1.2594445305902335
-0.35169123768418004,0.1859428435582892,-0.9035066868418785,-0.7913147348019539,0.1871686472653521,-1.3784230069146188,0.6592376492933397,1.3917848148294458,0.1859428435582892
2.251187542173735,-1.270832132002073,-1.1954145364145794,0.23852209823469925,-0.8803999833249,-1.869684916376832,0.06009957757846371,-1.0361756491311744,-1.270832132002073
0.7638282393977837,-0.06781537355135668,0.8479405671859073,0.22026977228537153,-0.08964754161497378,-0.28497006680740783,0.01844573804260234,1.0223946471729066,-0.06781537355135668
-1.0953708890721559,0.11961589808587446,1.139848416758608,3.1505730550444837,0.22228821170247368,0.9582599254415322,-1.4669006578677561,0.5189668723000508,0.11961589808587446
0.3919884137037958,-1.058809501936637,0.26412480931866156,0.2853138447155519,-0.7308452596229612,2.03859447373436,-1.0661003733242407,-1.0653819173622197,-1.058809501936637
0.020148588009807875,1.4604865749102338,0.26412480931866156,-0.09034985507342345,2.8244314863216258,-0.6476148901242238,0.6244638473327284,1.1787571832997787,1.4604865749102338
0.7638282393977837,0.39771416763073525,-0.02778305982798554,0.5562209984342078,-1.0016362632619307,-1.1791896176321268,-1.0277011224899208,0.5774715451838003,0.39771416763073525
0.7638282393977837,-1.5056105356572607,0.5560326784653113,-0.6574532906021878,-0.9322993926836104,-0.5494062362047467,1.4051378203308031,-0.924845837269435,-1.5056105356572607
-1.4672107147661437,1.7773923503922537,0.26412480931866156,0.08826116169616782,-0.35180788109115324,-1.3045358514188294,-0.8315629844152439,0.5495568845121497,1.7773923503922537
0.020148588009807875,-0.4929696925764621,-1.7792303138557715,2.2207632360215164,0.20094611752897654,-0.0408586591281788,-1.4669006578677561,0.7413763747046417,-0.4929696925764621
2.994867193561711,-1.2266650241082002,-0.9035066868418785,-0.6181181147960427,-0.9417277181442999,0.20262743854150006,1.6712523311519838,-1.207465025077824,-1.2266650241082002
0.020148588009807875,0.7558099190467403,-0.6115987981212824,-0.49043682393245946,-0.8374959462672612,0.8787755894382725,0.12297980714197083,1.3940318040308985,0.7558099190467403
-0.35169123768418004,0.017825185984662466,-1.4873224642830705,1.0924945587795278,-0.5008645552885193,0.4865269285934853,-0.392730637326687,0.2832527882957397,0.017825185984662466
-0.35169123768418004,-0.5921917643983836,-0.02778305982798554,-0.4812206823382232,-1.0016362632619307,0.06394854587420201,1.3038461768208895,0.37296120176150255,-0.5921917643983836
-1.0953708890721559,0.0022747915750733027,0.5560326784653113,-0.9972820915323786,-0.19100835036642733,0.20850447807434386,0.01081939026938546,2.7292411244307404,0.0022747915750733027
-1.4672107147661437,-0.11125754806117726,0.26412480931866156,-0.9972820915323786,-0.6501513063162639,0.10107796750626821,0.02433115433926987,1.9060970597705755,-0.11125754806117726
-1.0953708890721559,-0.9211877788340854,0.5560326784653113,1.2610655024022221,-0.9417277181442999,0.9626152315239075,-1.3755950154372396,0.48890539699260877,-0.9211877788340854
-0.35169123768418004,0.6339080387546033,0.8479405671859073,0.07075128281964954,-0.7819715978306175,-1.6619551819961598,0.3755161540109619,0.7735896804497286,0.6339080387546033
1.1356680650917717,-1.122685178813392,0.26412480931866156,-0.608906319040732,-0.5942395081722397,-1.122137731631642,-0.5309260043677049,-1.2603458780394436,-1.122685178813392
-0.723531063378168,0.7400875281400359,0.8479405671859073,-0.5118123759178204,-0.2448455161130655,-0.16548338136482155,1.9372407739938575,1.2206617705887621,0.7400875281400359
-0.723531063378168,2.295130154219461,0.26412480931866156,-0.9487351199709227,-0.12098284394920596,0.04201459476055289,-0.08618517696806048,-1.41225152054452,2.295130154219461
0.3919884137037958,-1.5314788088203701,1.139848416758608,-0.1719835749876296,-1.021605778301141,0.5438892832006919,-0.01581981412759166,0.9307737727670048,-1.5314788088203701
1.1356680650917717,-0.27330086267905157,1.4317563446270993,3.1678671235107205,-0.9616972331835101,-1.151479201322967,-1.4669006578677561,-1.1177565601679438,-0.27330086267905157
0.020148588009807875,-0.581534829587165,1.4317563446270993,0.10975913793944399,-0.8618496579874587,-0.13509244032798737,0.4588302588777533,0.3975042661518452,-0.581534829587165
-1.4672107147661437,-0.10651076325338354,-0.9035066868418785,-0.7497401432590015,0.43630565494258206,-0.01106679131780359,-0.826765286928007,0.6116217478267545,-0.10651076325338354
0.7638282393977837,0.4273529862246197,0.5560326784653113,-0.12343660342617375,-0.5623069323993044,-0.3518607466692178,0.262084653677,0.5051913712117925,0.4273529862246197
2.623027367867723,-1.1656486297396333,-0.6115987981212824,0.06743609910289318,-0.9584566256076358,-1.8900971340400128,-0.9395755505750493,-1.0993605538598605,-1.1656486297396333
0.7638282393977837,-0.9369358099593179,0.26412480931866156,1.1087837507633014,-0.9816667482227204,1.1999356850406468,-1.3048850215255778,0.7531373239935739,-0.9369358099593179
0.3919884137037958,0.13671266840918417,0.8479405671859073,0.31348614062692864,0.43616881956120984,-0.8206989517233781,-0.2529226252176914,0.4655489427095998,0.13671266840918417
0.3919884137037958,-0.4148832828952692,-1.4873224642830705,0.7996116828429845,-0.28923892788473654,2.1855248348526364,-1.1782104930509452,-1.1644334578488675,-0.4148832828952692
0.3919884137037958,0.5739908294073145,0.8479405671859073,-0.27557948575761776,-0.05292991218649251,-1.269544727652418,0.7058935112999042,-1.2343314088849446,0.5739908294073145
0.3919884137037958,0.0753373109809321,0.8479405671859073,-0.11138302408979414,0.44108449250152587,-0.876093547558248,-0.1291691560818304,0.8812983920407201,0.0753373109809321
-1.4672107147661437,1.4980547505322248,0.26412480931866156,-0.5497011281297425,0.6075933251272952,0.3120829270431753,-0.3158142529176754,0.3694588345232508,1.4980547505322248
0.3919884137037958,-0.9144913818805127,-0.6115987981212824,-0.32284601514108785,-0.9816667482227204,0.32978401039805005,-0.20177918683320853,0.9955012294799159,-0.9144913818805127
0.3919884137037958,-1.1531022815566219,-0.6115987981212824,0.0035393281490675847,1.4510685550699673,-0.4766691263910827,0.7181995208248703,-1.2707131031877477,-1.1531022815566219
1.1356680650917717,0.1433762586234825,0.26412480931866156,0.4164270149479511,0.4100844531028852,-0.8541989516199524,-0.271738730116456,0.4672782882991336,0.1433762586234825
0.7638282393977837,-1.048815072151268,2.015572043772498,-0.4147184327949087,2.631123720525072,-1.09127452848949,-0.48344840556875024,-1.2343314088849446,-1.048815072151268
-0.723531063378168,-0.8643759025394155,-0.9035066868418785,-0.7545472337250995,0.8285673523967473,-0.8719218989610948,-0.293727265337034,-1.207465025077824,-0.8643759025394155
0.3919884137037958,-0.02189167180288878,1.7236641941998003,2.6148215879846206,0.545842215218693,0.4227977811593897,-1.4669006578677561,0.874214047786145,-0.02189167180288878
-0.35169123768418004,0.18039723057508023,-0.3196909289746327,-0.8222434901670842,-0.5688655643619811,-0.08923054254490284,2.7757234943000078,0.6860797572398399,0.18039723057508023
0.7638282393977837,2.17397327356938,-0.3196909289746327,2.8416139332315287,1.0641333617248867,0.7015067608504194,-1.4669006578677561,1.9446154856613416,2.17397327356938
0.020148588009807875,-0.86894862052191,1.139848416758608,0.8532428908711018,0.4580260778189705,-1.6561218704358514,-1.1082561898505718,0.4448295140964954,-0.86894862052191
0.020148588009807875,-0.17058041395742077,-0.6115987981212824,-0.6275593757850798,-0.7194121719095181,0.3571708397093008,0.30049744457948807,-1.207465025077824,-0.17058041395742077
0.020148588009807875,-0.009877716480795358,2.015572043772498,-0.32284601514108785,-0.601770776426499,-0.13530233459701752,-0.593411965505595,0.745972906963827,-0.009877716480795358
0.7638282393977837,0.1335042967142828,0.5560326784653113,0.48240534397806484,-0.9217582031050896,-0.019270158999064705,-1.181823396324774,0.8312618073926081,0.1335042967142828
-0.723531063378168,-0.7293223419481183,-0.3196909289746327,-0.7913147348019539,3.7113376487649763,-0.8592495324685797,-0.9748732460771434,-1.19107040087396,-0.7293223419481183
0.7638282393977837,-1.3165817669252389,-0.3196909289746327,0.03255471681200809,-0.9933646193058928,-0.6654821397755932,2.2177264224769537,-0.9328357266733378,-1.3165817669252389
0.7638282393977837,-1.0779708672491297,-0.02778305982798554,0.20468440866942206,-0.9392693585875813,-0.182978943247848,-0.3463754107319644,-1.0283524386810527,-1.0779708672491297
-1.0953708890721559,2.067255817362481,-0.02778305982798554,-0.8222434901670842,-0.9017886880658793,0.37995311349379257,0.7959885129038402,0.25554128046003177,2.067255817362481
0.7638282393977837,-1.5898832452733282,-0.6115987981212824,3.279813563776221,0.014502303733997064,-1.3279259440237856,-1.4669006578677561,0.4448295140964954,-1.5898832452733282
-0.723531063378168,-0.004194824811959145,0.5560326784653113,-0.5630647803640534,0.3481631927853828,0.005488619152127508,0.8885224097241914,0.9247091538895015,-0.004194824811959145
